CO_UF;NO_UF;CO_MUNICIPIO;NO_MUNICIPIO;DEPENDENCIA_ADM;LOCALIZACAO;MEDIA_5_LP;MEDIA_5_MT;MEDIA
42;Santa Catarina;4214300;Rancho Queimado;Municipal;Total;218,02;240,81;229,415
42;Santa Catarina;4214409;Rio das Antas;Municipal;Total;214,87;224,32;219,595
42;Santa Catarina;4214508;Rio do Campo;Municipal;Total;;;0
42;Santa Catarina;4214607;Rio do Oeste;Municipal;Total;237,03;248,64;242,835
42;Santa Catarina;4214706;Rio dos Cedros;Municipal;Total;236,76;253,93;245,345
42;Santa Catarina;4214805;Rio do Sul;Municipal;Total;218,48;227,21;222,845
42;Santa Catarina;4214904;Rio Fortuna;Municipal;Total;228,99;241,01;235
42;Santa Catarina;4215000;Rio Negrinho;Municipal;Total;213,26;222,03;217,645
42;Santa Catarina;4215059;Rio Rufino;Municipal;Total;184,76;190,29;187,525
42;Santa Catarina;4215075;Riqueza;Municipal;Total;232,95;255,63;244,29
42;Santa Catarina;4215109;Rodeio;Municipal;Total;237,36;258,95;248,155
42;Santa Catarina;4215208;Romelândia;Municipal;Total;203,21;210,18;206,695
42;Santa Catarina;4215307;Salete;Municipal;Total;206,59;226,95;216,77
42;Santa Catarina;4215356;Saltinho;Municipal;Total;253,02;270,89;261,955
42;Santa Catarina;4215406;Salto Veloso;Municipal;Total;243;253,21;248,105
42;Santa Catarina;4215455;Sangão;Municipal;Total;223,08;242,99;233,035
42;Santa Catarina;4215505;Santa Cecília;Municipal;Total;209,6;213,06;211,33
42;Santa Catarina;4215554;Santa Helena;Municipal;Total;221,87;245,47;233,67
42;Santa Catarina;4215604;Santa Rosa de Lima;Municipal;Total;231,45;247,66;239,555
42;Santa Catarina;4215653;Santa Rosa do Sul;Municipal;Total;205,22;200,46;202,84
42;Santa Catarina;4215679;Santa Terezinha;Municipal;Total;224,72;231,58;228,15
42;Santa Catarina;4215687;Santa Terezinha do Progresso;Municipal;Total;201,67;221,01;211,34
42;Santa Catarina;4215695;Santiago do Sul;Municipal;Total;257,52;263,64;260,58
42;Santa Catarina;4215703;Santo Amaro da Imperatriz;Municipal;Total;225,89;234,92;230,405
42;Santa Catarina;4215752;São Bernardino;Municipal;Total;213,35;239,32;226,335
42;Santa Catarina;4215802;São Bento do Sul;Municipal;Total;232,95;243,71;238,33
42;Santa Catarina;4216008;São Carlos;Municipal;Total;204,59;219,36;211,975
42;Santa Catarina;4216057;São Cristóvão do Sul;Municipal;Total;203,16;208,41;205,785
42;Santa Catarina;4216107;São Domingos;Municipal;Total;223,21;222,47;222,84
42;Santa Catarina;4216206;São Francisco do Sul;Municipal;Total;211,15;216,73;213,94
42;Santa Catarina;4216255;São João do Oeste;Municipal;Total;250,19;260,15;255,17
42;Santa Catarina;4216305;São João Batista;Municipal;Total;225,27;239,9;232,585
42;Santa Catarina;4216354;São João do Itaperiú;Municipal;Total;212,16;220,86;216,51
42;Santa Catarina;4216404;São João do Sul;Municipal;Total;212,7;229,58;221,14
42;Santa Catarina;4216503;São Joaquim;Municipal;Total;190,57;198,64;194,605
42;Santa Catarina;4216602;São José;Municipal;Total;232,44;245,14;238,79
42;Santa Catarina;4216701;São José do Cedro;Municipal;Total;231,92;242,86;237,39
42;Santa Catarina;4216800;São José do Cerrito;Municipal;Total;175,15;173,39;174,27
42;Santa Catarina;4216909;São Lourenço do Oeste;Municipal;Total;236,53;244,71;240,62
42;Santa Catarina;4217006;São Ludgero;Municipal;Total;233,12;249,15;241,135
42;Santa Catarina;4217105;São Martinho;Municipal;Total;223,18;229,57;226,375
42;Santa Catarina;4217154;São Miguel da Boa Vista;Municipal;Total;210,52;225,92;218,22
42;Santa Catarina;4217204;São Miguel do Oeste;Municipal;Total;232,91;239,69;236,3
42;Santa Catarina;4217253;São Pedro de Alcântara;Municipal;Total;236,15;247,93;242,04
42;Santa Catarina;4217303;Saudades;Municipal;Total;235,7;255,74;245,72
42;Santa Catarina;4217402;Schroeder;Municipal;Total;239,05;245,81;242,43
42;Santa Catarina;4217501;Seara;Municipal;Total;240,18;255,49;247,835
42;Santa Catarina;4217550;Serra Alta;Municipal;Total;231,37;251,2;241,285
42;Santa Catarina;4217600;Siderópolis;Municipal;Total;236,24;244,34;240,29
42;Santa Catarina;4217709;Sombrio;Municipal;Total;213,39;223,29;218,34
42;Santa Catarina;4217758;Sul Brasil;Municipal;Total;243,47;248,5;245,985
42;Santa Catarina;4217808;Taió;Municipal;Total;218,8;218,64;218,72
42;Santa Catarina;4217907;Tangará;Municipal;Total;229,7;237,31;233,505
42;Santa Catarina;4217956;Tigrinhos;Municipal;Total;226,38;242,58;234,48
42;Santa Catarina;4218004;Tijucas;Municipal;Total;217,26;227,56;222,41
42;Santa Catarina;4218103;Timbé do Sul;Municipal;Total;208,57;219,47;214,02
42;Santa Catarina;4218202;Timbó;Municipal;Total;237,91;249,23;243,57
42;Santa Catarina;4218251;Timbó Grande;Municipal;Total;214,15;219,3;216,725
42;Santa Catarina;4218301;Três Barras;Municipal;Total;199,61;210,51;205,06
42;Santa Catarina;4218350;Treviso;Municipal;Total;226,67;243,91;235,29
42;Santa Catarina;4218400;Treze de Maio;Municipal;Total;219,61;230,36;224,985
42;Santa Catarina;4218509;Treze Tílias;Municipal;Total;247,71;272,7;260,205
42;Santa Catarina;4218608;Trombudo Central;Municipal;Total;225,91;243,1;234,505
42;Santa Catarina;4218707;Tubarão;Municipal;Total;227,41;230,99;229,2
42;Santa Catarina;4218756;Tunápolis;Municipal;Total;227,36;253,75;240,555
42;Santa Catarina;4218806;Turvo;Municipal;Total;222,52;235,8;229,16
42;Santa Catarina;4218855;União do Oeste;Municipal;Total;210,28;222,51;216,395
42;Santa Catarina;4218905;Urubici;Municipal;Total;207,06;212,26;209,66
42;Santa Catarina;4218954;Urupema;Municipal;Total;198,75;197,75;198,25
42;Santa Catarina;4219002;Urussanga;Municipal;Total;228,15;235,44;231,795
42;Santa Catarina;4219101;Vargeão;Municipal;Total;222,05;239,39;230,72
42;Santa Catarina;4219150;Vargem;Municipal;Total;221,29;215,6;218,445
42;Santa Catarina;4219176;Vargem Bonita;Municipal;Total;220,14;229,5;224,82
42;Santa Catarina;4219200;Vidal Ramos;Municipal;Total;232,39;228,95;230,67
42;Santa Catarina;4219309;Videira;Municipal;Total;231,67;235,59;233,63
42;Santa Catarina;4219358;Vitor Meireles;Municipal;Total;218,3;230,54;224,42
42;Santa Catarina;4219408;Witmarsum;Municipal;Total;232,53;237,2;234,865
42;Santa Catarina;4219507;Xanxerê;Municipal;Total;221,69;232,12;226,905
42;Santa Catarina;4219606;Xavantina;Municipal;Total;231,84;244;237,92
42;Santa Catarina;4219705;Xaxim;Municipal;Total;235,31;240,35;237,83
42;Santa Catarina;4219853;Zortéa;Municipal;Total;221,01;233,45;227,23
42;Santa Catarina;4220000;Balneário Rincão;Municipal;Total;207,76;216,76;212,26
43;Rio Grande do Sul;4300034;Aceguá;Municipal;Total;206,68;224,15;215,415
43;Rio Grande do Sul;4300059;Água Santa;Municipal;Total;216,13;225,01;220,57
43;Rio Grande do Sul;4300109;Agudo;Municipal;Total;216,59;230,47;223,53
43;Rio Grande do Sul;4300208;Ajuricaba;Municipal;Total;202,51;223,28;212,895
43;Rio Grande do Sul;4300406;Alegrete;Municipal;Total;201,15;209,2;205,175
43;Rio Grande do Sul;4300455;Alegria;Municipal;Total;196,36;221,87;209,115
43;Rio Grande do Sul;4300505;Alpestre;Municipal;Total;228,6;229,66;229,13
43;Rio Grande do Sul;4300570;Alto Feliz;Municipal;Total;219,87;234,23;227,05
43;Rio Grande do Sul;4300604;Alvorada;Municipal;Total;200,76;206,18;203,47
43;Rio Grande do Sul;4300638;Amaral Ferrador;Municipal;Total;173,19;186,82;180,005
43;Rio Grande do Sul;4300646;Ametista do Sul;Municipal;Total;210,65;215,56;213,105
43;Rio Grande do Sul;4300661;André da Rocha;Municipal;Total;223,97;237,3;230,635
43;Rio Grande do Sul;4300802;Antônio Prado;Municipal;Total;196,02;204,74;200,38
43;Rio Grande do Sul;4300851;Arambaré;Municipal;Total;194,79;198,58;196,685
43;Rio Grande do Sul;4300877;Araricá;Municipal;Total;227,31;227,58;227,445
43;Rio Grande do Sul;4300901;Aratiba;Municipal;Total;217,85;243,84;230,845
43;Rio Grande do Sul;4301008;Arroio do Meio;Municipal;Total;226,85;243,34;235,095
43;Rio Grande do Sul;4301057;Arroio do Sal;Municipal;Total;220,8;232,83;226,815
43;Rio Grande do Sul;4301073;Arroio do Padre;Municipal;Total;199,47;208,97;204,22
43;Rio Grande do Sul;4301107;Arroio dos Ratos;Municipal;Total;212,32;216,43;214,375
43;Rio Grande do Sul;4301206;Arroio do Tigre;Municipal;Total;200,97;217,19;209,08
43;Rio Grande do Sul;4301305;Arroio Grande;Municipal;Total;202,31;215,69;209
43;Rio Grande do Sul;4301404;Arvorezinha;Municipal;Total;212,51;227,33;219,92
43;Rio Grande do Sul;4301503;Augusto Pestana;Municipal;Total;226,37;242,31;234,34
43;Rio Grande do Sul;4301552;Áurea;Municipal;Total;209,65;214,25;211,95
43;Rio Grande do Sul;4301602;Bagé;Municipal;Total;208,82;215,14;211,98
43;Rio Grande do Sul;4301636;Balneário Pinhal;Municipal;Total;201,72;205,84;203,78
43;Rio Grande do Sul;4301651;Barão;Municipal;Total;227,97;238,58;233,275
43;Rio Grande do Sul;4301701;Barão de Cotegipe;Municipal;Total;237,41;248,82;243,115
43;Rio Grande do Sul;4301750;Barão do Triunfo;Municipal;Total;183,16;198,46;190,81
43;Rio Grande do Sul;4301800;Barracão;Municipal;Total;209,3;217,83;213,565
43;Rio Grande do Sul;4301859;Barra do Guarita;Municipal;Total;171,51;183,57;177,54
43;Rio Grande do Sul;4301875;Barra do Quaraí;Municipal;Total;190,15;197,26;193,705
43;Rio Grande do Sul;4301909;Barra do Ribeiro;Municipal;Total;198,2;203,5;200,85
43;Rio Grande do Sul;4301958;Barra Funda;Municipal;Total;256,47;255,09;255,78
43;Rio Grande do Sul;4302006;Barros Cassal;Municipal;Total;185,13;202,7;193,915
43;Rio Grande do Sul;4302055;Benjamin Constant do Sul;Municipal;Total;;;0
43;Rio Grande do Sul;4302105;Bento Gonçalves;Municipal;Total;229,84;242,44;236,14
43;Rio Grande do Sul;4302154;Boa Vista das Missões;Municipal;Total;192,99;203,2;198,095
43;Rio Grande do Sul;4302204;Boa Vista do Buricá;Municipal;Total;236,52;239,92;238,22
43;Rio Grande do Sul;4302220;Boa Vista do Cadeado;Municipal;Total;211,95;218,03;214,99
43;Rio Grande do Sul;4302238;Boa Vista do Incra;Municipal;Total;200,31;214,2;207,255
43;Rio Grande do Sul;4302253;Boa Vista do Sul;Municipal;Total;227,63;236,61;232,12
43;Rio Grande do Sul;4302303;Bom Jesus;Municipal;Total;200,04;206,84;203,44
43;Rio Grande do Sul;4302352;Bom Princípio;Municipal;Total;233,28;243,23;238,255
43;Rio Grande do Sul;4302378;Bom Progresso;Municipal;Total;207,62;233,71;220,665
43;Rio Grande do Sul;4302402;Bom Retiro do Sul;Municipal;Total;220,54;236,91;228,725
43;Rio Grande do Sul;4302451;Boqueirão do Leão;Municipal;Total;217,35;219,6;218,475
43;Rio Grande do Sul;4302501;Bossoroca;Municipal;Total;181,51;195,67;188,59
43;Rio Grande do Sul;4302584;Bozano;Municipal;Total;242,16;274,23;258,195
43;Rio Grande do Sul;4302659;Brochier;Municipal;Total;221,82;232,82;227,32
43;Rio Grande do Sul;4302709;Butiá;Municipal;Total;193,91;205,81;199,86
43;Rio Grande do Sul;4302808;Caçapava do Sul;Municipal;Total;201,18;210,6;205,89
43;Rio Grande do Sul;4302907;Cacequi;Municipal;Total;214,6;220,58;217,59
43;Rio Grande do Sul;4303004;Cachoeira do Sul;Municipal;Total;205,43;215,7;210,565
43;Rio Grande do Sul;4303103;Cachoeirinha;Municipal;Total;207,3;212,87;210,085
43;Rio Grande do Sul;4303202;Cacique Doble;Municipal;Total;237,84;237,42;237,63
43;Rio Grande do Sul;4303301;Caibaté;Municipal;Total;197,97;194,11;196,04
43;Rio Grande do Sul;4303400;Caiçara;Municipal;Total;;;0
43;Rio Grande do Sul;4303509;Camaquã;Municipal;Total;205,73;216,1;210,915
43;Rio Grande do Sul;4303608;Cambará do Sul;Municipal;Total;163,9;182,14;173,02
43;Rio Grande do Sul;4303673;Campestre da Serra;Municipal;Total;239,51;248,84;244,175
43;Rio Grande do Sul;4303707;Campina das Missões;Municipal;Total;224,36;245,26;234,81
43;Rio Grande do Sul;4303806;Campinas do Sul;Municipal;Total;182,88;200,19;191,535
43;Rio Grande do Sul;4303905;Campo Bom;Municipal;Total;228,8;242,21;235,505
43;Rio Grande do Sul;4304002;Campo Novo;Municipal;Total;224,71;241,05;232,88
43;Rio Grande do Sul;4304101;Campos Borges;Municipal;Total;223,03;218,97;221
43;Rio Grande do Sul;4304200;Candelária;Municipal;Total;208,36;225,11;216,735
43;Rio Grande do Sul;4304309;Cândido Godói;Municipal;Total;215,38;229,55;222,465
43;Rio Grande do Sul;4304358;Candiota;Municipal;Total;199,6;213,21;206,405
43;Rio Grande do Sul;4304408;Canela;Municipal;Total;205,81;211,68;208,745
43;Rio Grande do Sul;4304507;Canguçu;Municipal;Total;201,57;216,97;209,27
43;Rio Grande do Sul;4304606;Canoas;Municipal;Total;206,27;212,62;209,445
43;Rio Grande do Sul;4304622;Capão Bonito do Sul;Municipal;Total;242,26;242,64;242,45
43;Rio Grande do Sul;4304630;Capão da Canoa;Municipal;Total;208,46;217,73;213,095
43;Rio Grande do Sul;4304655;Capão do Cipó;Municipal;Total;191,88;214,79;203,335
43;Rio Grande do Sul;4304663;Capão do Leão;Municipal;Total;195;205,98;200,49
43;Rio Grande do Sul;4304671;Capivari do Sul;Municipal;Total;211,88;226,07;218,975
43;Rio Grande do Sul;4304689;Capela de Santana;Municipal;Total;216,97;225,24;221,105
43;Rio Grande do Sul;4304697;Capitão;Municipal;Total;219,8;226,77;223,285
43;Rio Grande do Sul;4304705;Carazinho;Municipal;Total;219,23;225,59;222,41
43;Rio Grande do Sul;4304713;Caraá;Municipal;Total;195,9;207,77;201,835
43;Rio Grande do Sul;4304804;Carlos Barbosa;Municipal;Total;251,91;274,13;263,02
43;Rio Grande do Sul;4304853;Carlos Gomes;Municipal;Total;204,44;233,75;219,095
43;Rio Grande do Sul;4304903;Casca;Municipal;Total;234,07;245,57;239,82
43;Rio Grande do Sul;4304952;Caseiros;Municipal;Total;200,41;221,62;211,015
43;Rio Grande do Sul;4305009;Catuípe;Municipal;Total;199,9;218,14;209,02
43;Rio Grande do Sul;4305108;Caxias do Sul;Municipal;Total;219,74;228,91;224,325
43;Rio Grande do Sul;4305116;Centenário;Municipal;Total;220,25;244,7;232,475
43;Rio Grande do Sul;4305124;Cerrito;Municipal;Total;200,22;205,69;202,955
43;Rio Grande do Sul;4305132;Cerro Branco;Municipal;Total;203,64;225,97;214,805
43;Rio Grande do Sul;4305157;Cerro Grande;Municipal;Total;180,83;199,92;190,375
43;Rio Grande do Sul;4305173;Cerro Grande do Sul;Municipal;Total;192,89;201,65;197,27
43;Rio Grande do Sul;4305207;Cerro Largo;Municipal;Total;203,66;220,38;212,02
43;Rio Grande do Sul;4305306;Chapada;Municipal;Total;226,86;226,95;226,905
43;Rio Grande do Sul;4305355;Charqueadas;Municipal;Total;197,62;210,13;203,875
43;Rio Grande do Sul;4305405;Chiapetta;Municipal;Total;193,85;204,46;199,155
43;Rio Grande do Sul;4305439;Chuí;Municipal;Total;187,29;194,09;190,69
43;Rio Grande do Sul;4305447;Chuvisca;Municipal;Total;200,62;208,85;204,735
43;Rio Grande do Sul;4305454;Cidreira;Municipal;Total;206,09;212,67;209,38
43;Rio Grande do Sul;4305587;Colinas;Municipal;Total;216,06;257,82;236,94
43;Rio Grande do Sul;4305702;Condor;Municipal;Total;217,76;212,92;215,34
43;Rio Grande do Sul;4305801;Constantina;Municipal;Total;221,74;228,53;225,135
43;Rio Grande do Sul;4305835;Coqueiro Baixo;Municipal;Total;;;0
43;Rio Grande do Sul;4305850;Coqueiros do Sul;Municipal;Total;;;0
43;Rio Grande do Sul;4305871;Coronel Barros;Municipal;Total;219,19;225,76;222,475
43;Rio Grande do Sul;4305900;Coronel Bicaco;Municipal;Total;180,35;191;185,675
43;Rio Grande do Sul;4305934;Coronel Pilar;Municipal;Total;238,16;259,66;248,91
43;Rio Grande do Sul;4305959;Cotiporã;Municipal;Total;248,68;253,88;251,28
43;Rio Grande do Sul;4305975;Coxilha;Municipal;Total;219,69;245,74;232,715
43;Rio Grande do Sul;4306007;Crissiumal;Municipal;Total;238,15;248,5;243,325
43;Rio Grande do Sul;4306056;Cristal;Municipal;Total;207,35;224,67;216,01
43;Rio Grande do Sul;4306072;Cristal do Sul;Municipal;Total;210,78;201,41;206,095
43;Rio Grande do Sul;4306106;Cruz Alta;Municipal;Total;205,41;210,78;208,095
43;Rio Grande do Sul;4306130;Cruzaltense;Municipal;Total;224,94;234,53;229,735
43;Rio Grande do Sul;4306205;Cruzeiro do Sul;Municipal;Total;204,2;220,23;212,215
43;Rio Grande do Sul;4306320;Derrubadas;Municipal;Total;199,26;206,22;202,74
43;Rio Grande do Sul;4306379;Dilermando de Aguiar;Municipal;Total;205,71;209,96;207,835
43;Rio Grande do Sul;4306403;Dois Irmãos;Municipal;Total;227,64;241,69;234,665
43;Rio Grande do Sul;4306429;Dois Irmãos das Missões;Municipal;Total;198,43;204,91;201,67
43;Rio Grande do Sul;4306452;Dois Lajeados;Municipal;Total;241,68;260,37;251,025
43;Rio Grande do Sul;4306502;Dom Feliciano;Municipal;Total;209,92;218,19;214,055
43;Rio Grande do Sul;4306551;Dom Pedro de Alcântara;Municipal;Total;209,04;228,44;218,74
43;Rio Grande do Sul;4306601;Dom Pedrito;Municipal;Total;200,36;209,39;204,875
43;Rio Grande do Sul;4306700;Dona Francisca;Municipal;Total;188,97;192,83;190,9
43;Rio Grande do Sul;4306734;Doutor Maurício Cardoso;Municipal;Total;209,63;224,82;217,225
43;Rio Grande do Sul;4306759;Doutor Ricardo;Municipal;Total;202,62;194,81;198,715
43;Rio Grande do Sul;4306767;Eldorado do Sul;Municipal;Total;198,61;204,09;201,35
43;Rio Grande do Sul;4306809;Encantado;Municipal;Total;228,59;245,67;237,13
43;Rio Grande do Sul;4306908;Encruzilhada do Sul;Municipal;Total;193,75;207,69;200,72
43;Rio Grande do Sul;4306924;Engenho Velho;Municipal;Total;172,55;188,14;180,345
43;Rio Grande do Sul;4306932;Entre-Ijuís;Municipal;Total;211,15;217,62;214,385
43;Rio Grande do Sul;4306957;Entre Rios do Sul;Municipal;Total;217,53;231,3;224,415
43;Rio Grande do Sul;4306973;Erebango;Municipal;Total;178,24;184,7;181,47
43;Rio Grande do Sul;4307005;Erechim;Municipal;Total;221,99;235,81;228,9
43;Rio Grande do Sul;4307054;Ernestina;Municipal;Total;206,51;217,66;212,085
43;Rio Grande do Sul;4307104;Herval;Municipal;Total;202,21;214,49;208,35
43;Rio Grande do Sul;4307203;Erval Grande;Municipal;Total;214,1;229,51;221,805
43;Rio Grande do Sul;4307401;Esmeralda;Municipal;Total;202,08;211,27;206,675
43;Rio Grande do Sul;4307450;Esperança do Sul;Municipal;Total;206,54;227,49;217,015
43;Rio Grande do Sul;4307500;Espumoso;Municipal;Total;216,5;220,57;218,535
43;Rio Grande do Sul;4307559;Estação;Municipal;Total;247,68;251,58;249,63
43;Rio Grande do Sul;4307609;Estância Velha;Municipal;Total;228,83;236,24;232,535
43;Rio Grande do Sul;4307708;Esteio;Municipal;Total;211,62;217,41;214,515
43;Rio Grande do Sul;4307807;Estrela;Municipal;Total;216,61;229,95;223,28
43;Rio Grande do Sul;4307815;Estrela Velha;Municipal;Total;234,13;224,54;229,335
43;Rio Grande do Sul;4307831;Eugênio de Castro;Municipal;Total;196,07;227,58;211,825
43;Rio Grande do Sul;4307864;Fagundes Varela;Municipal;Total;255,8;272,71;264,255
43;Rio Grande do Sul;4307906;Farroupilha;Municipal;Total;239,77;254,01;246,89
43;Rio Grande do Sul;4308003;Faxinal do Soturno;Municipal;Total;203,5;212,28;207,89
43;Rio Grande do Sul;4308052;Faxinalzinho;Municipal;Total;206,78;190,54;198,66
43;Rio Grande do Sul;4308078;Fazenda Vilanova;Municipal;Total;225,9;235,42;230,66
43;Rio Grande do Sul;4308102;Feliz;Municipal;Total;232,36;245,11;238,735
43;Rio Grande do Sul;4308201;Flores da Cunha;Municipal;Total;237,98;250,99;244,485
43;Rio Grande do Sul;4308300;Fontoura Xavier;Municipal;Total;195,59;211,73;203,66
43;Rio Grande do Sul;4308409;Formigueiro;Municipal;Total;181,96;200,01;190,985
43;Rio Grande do Sul;4308433;Forquetinha;Municipal;Total;232,18;242,56;237,37
43;Rio Grande do Sul;4308458;Fortaleza dos Valos;Municipal;Total;242,9;246,56;244,73
43;Rio Grande do Sul;4308508;Frederico Westphalen;Municipal;Total;200,18;215,25;207,715
43;Rio Grande do Sul;4308607;Garibaldi;Municipal;Total;230,31;241,24;235,775
43;Rio Grande do Sul;4308656;Garruchos;Municipal;Total;207,86;215;211,43
43;Rio Grande do Sul;4308706;Gaurama;Municipal;Total;230,49;243,83;237,16
43;Rio Grande do Sul;4308854;Gentil;Municipal;Total;223,74;226,37;225,055
43;Rio Grande do Sul;4308904;Getúlio Vargas;Municipal;Total;227,04;235;231,02
43;Rio Grande do Sul;4309001;Giruá;Municipal;Total;211,71;217,1;214,405
43;Rio Grande do Sul;4309050;Glorinha;Municipal;Total;204,62;214,98;209,8
43;Rio Grande do Sul;4309100;Gramado;Municipal;Total;219,23;229,56;224,395
43;Rio Grande do Sul;4309159;Gramado Xavier;Municipal;Total;197,1;209,25;203,175
43;Rio Grande do Sul;4309209;Gravataí;Municipal;Total;212,23;219,09;215,66
43;Rio Grande do Sul;4309258;Guabiju;Municipal;Total;209,11;208,53;208,82
43;Rio Grande do Sul;4309308;Guaíba;Municipal;Total;212,76;217,84;215,3
43;Rio Grande do Sul;4309407;Guaporé;Municipal;Total;236,84;251,32;244,08
43;Rio Grande do Sul;4309506;Guarani das Missões;Municipal;Total;208,26;208,89;208,575
