CODIGO MUNICIPIO IBGE;NOME ENTE;NOTA-GERAL;FAIXA GERAL; I-EDUC;FAIXA;I-SAUDE;FAIXA; I-PLANEJAMENTO;FAIXA; I-FISCAL;FAIXA; I-AMBIENTE;FAIXA; I-CIDADE;FAIXA;I-GOV-TI;FAIXA
4122701;SABAUDIA;70.85;B;76.0;B+;84.0;B+;50.0;C+;80.0;B+;85.0;B+;38.0;C;49.0;C
2311900;SABOEIRO;48.35;C;44.0;C;60.0;B;25.0;C;59.24;C+;54.0;C+;50.0;C+;56.0;C+
4316428;SAGRADA FAMÍLIA;68.05;B;61.0;B;83.0;B+;50.0;C+;99.75;A;31.0;C;87.0;B+;37.0;C
2612000;Sairé;54.89;C+;59.0;C+;79.0;B+;25.0;C;45.21;C;71.0;B;87.0;B+;36.0;C
4316436;SALDANHA MARINHO;62.41;B;43.0;C;88.0;B+;49.04;C;88.5;B+;25.0;C;73.0;B;51.0;C+
4215307;Salete;59.67;C+;57.0;C+;80.0;B+;36.35;C;79.5;B+;29.0;C;82.0;B+;42.0;C
2513000;Salgadinho;50.4;C+;50.0;C+;76.0;B+;25.0;C;73.5;B;41.0;C;10.0;C;18.0;C
2806206;Salgado;49.83;C;65.0;B;52.0;C+;25.77;C;48.4;C;42.0;C;83.0;B+;65.0;B
2513109;Salgado de São Félix;55.4;C+;55.0;C+;80.0;B+;32.5;C;56.0;C+;46.0;C;75.0;B+;47.0;C
4122800;SALGADO FILHO;55.8;C+;69.0;B;65.0;B;22.88;C;79.61;B+;24.0;C;65.0;B;57.0;C+
2612208;Salgueiro;53.35;C+;59.0;C+;90.0;A;25.0;C;60.0;B;27.0;C;10.0;C;67.0;B
2927309;SALINAS DA MARGARIDA                                        ;60.05;B;70.0;B;78.0;B+;44.23;C;77.0;B+;33.0;C;0.0;C;58.0;C+
1506203;Salinópolis;59.45;C+;61.0;B;81.0;B+;45.38;C;63.37;B;68.0;B;0.0;C;50.0;C+
2311959;SALITRE;46.45;C;45.0;C;70.0;B;30.77;C;55.25;C+;12.0;C;60.0;B;41.0;C
2612307;Saloá;51.38;C+;49.0;C;85.0;B+;39.81;C;46.33;C;47.0;C;5.0;C;48.0;C
4215356;Saltinho;61.07;B;53.0;C+;94.0;A;32.12;C;79.75;B+;40.0;C;65.0;B;41.0;C
5107750;SALTO DO CÉU;65.53;B;65.0;B;87.0;B+;40.38;C;72.25;B;78.0;B+;50.0;C+;46.0;C
4122909;SALTO DO ITARARE;57.03;C+;63.0;B;60.0;B;31.15;C;80.0;B+;59.0;C+;50.0;C+;36.0;C
4316451;SALTO DO JACUÍ;58.67;C+;59.0;C+;57.0;C+;33.08;C;88.5;B+;41.0;C;83.0;B+;58.0;C+
4123006;SALTO DO LONTRA;62.88;B;65.0;B;83.0;B+;35.19;C;72.46;B;42.0;C;93.0;A;58.0;C+
4215406;Salto Veloso;67.89;B;68.0;B;100.0;A;25.77;C;73.42;B;78.0;B+;72.0;B;61.0;B
2927408;SALVADOR                                                    ;72.29;B;73.0;B;83.0;B+;75.0;B+;66.93;B;42.0;C;87.0;B+;83.0;B+
4316477;SALVADOR DAS MISSÕES;58.09;C+;63.0;B;78.0;B+;40.96;C;88.5;B+;22.0;C;18.0;C;18.0;C
4316501;SALVADOR DO SUL;64.65;B;48.0;C;95.0;A;29.42;C;82.33;B+;65.0;B;87.0;B+;57.0;C+
1506302;Salvaterra;45.7;C;55.0;C+;55.0;C+;0.0;C;89.5;B+;29.0;C;33.0;C;25.0;C
2109700;Sambaíba;45.29;C;59.0;C+;59.0;C+;25.77;C;64.43;B;26.0;C;0.0;C;21.0;C
1718808;Sampaio;62.86;B;71.0;B;87.0;B+;35.0;C;71.29;B;78.0;B+;5.0;C;39.0;C
4316600;SANANDUVA;66.88;B;69.0;B;78.0;B+;42.88;C;85.75;B+;62.0;B;60.0;B;51.0;C+
5219001;Sanclerlândia;65.29;B;80.0;B+;89.0;B+;50.0;C+;77.46;B+;36.0;C;0.0;C;48.0;C
1718840;Sandolândia;54.88;C+;55.0;C+;88.0;B+;28.65;C;68.76;B;40.0;C;5.0;C;51.0;C+
4215455;Sangão;56.95;C+;62.0;B;79.0;B+;25.0;C;61.02;B;44.0;C;68.0;B;75.0;B+
4123105;SANTA AMELIA;48.97;C;44.0;C;77.0;B+;30.19;C;64.39;B;36.0;C;0.0;C;45.0;C
2927606;SANTA BRÍGIDA                                               ;51.22;C+;73.0;B;58.0;C+;25.0;C;62.36;B;29.0;C;60.0;B;33.0;C
2927507;SANTA BÁRBARA                                               ;51.44;C+;53.0;C+;52.0;C+;28.27;C;81.42;B+;45.0;C;33.0;C;47.0;C
5219100;Santa Bárbara de Goiás;56.92;C+;60.0;B;79.0;B+;38.08;C;80.0;B+;20.0;C;20.0;C;50.0;C+
1506351;Santa Bárbara do Pará;51.74;C+;48.0;C;65.0;B;31.92;C;82.8;B+;39.0;C;0.0;C;46.0;C
5107248;SANTA CARMEM;69.93;B;77.0;B+;92.0;A;28.08;C;77.33;B+;69.0;B;80.0;B+;83.0;B+
4123204;SANTA CECILIA DO PAVAO;48.17;C;56.0;C+;78.0;B+;4.62;C;60.0;B;21.0;C;70.0;B;57.0;C+
2513158;Santa Cecília;57.6;C+;55.0;C+;81.0;B+;28.27;C;78.5;B+;53.0;C+;30.0;C;45.0;C
4215505;Santa Cecília;57.52;C+;47.0;C;88.0;B+;37.12;C;72.48;B;39.0;C;42.0;C;52.0;C+
4316733;SANTA CECÍLIA DO SUL;73.81;B;86.0;B+;90.0;A;45.77;C;83.29;B+;61.0;B;97.0;A;37.0;C
4316758;SANTA CLARA DO SUL;77.45;B+;74.0;B;95.0;A;50.0;C+;90.0;A;65.0;B;100.0;A;83.0;B+
2411205;Santa Cruz;66.69;B;64.0;B;87.0;B+;36.35;C;70.12;B;82.0;B+;85.0;B+;55.0;C+
2513208;Santa Cruz;51.44;C+;72.0;B;77.0;B+;27.12;C;51.31;C+;39.0;C;0.0;C;41.0;C
2927705;SANTA CRUZ CABRÁLIA                                         ;46.06;C;49.0;C;81.0;B+;4.04;C;60.0;B;21.0;C;40.0;C;63.0;B
2612471;Santa Cruz da Baixa Verde;57.18;C+;65.0;B;76.0;B+;37.5;C;59.39;C+;44.0;C;30.0;C;74.0;B
5219209;Santa Cruz de Goiás;47.6;C;68.0;B;67.0;B;28.65;C;48.58;C;19.0;C;0.0;C;65.0;B
4123303;SANTA CRUZ DE MONTE CASTELO;48.34;C;50.0;C+;83.0;B+;29.62;C;34.34;C;54.0;C+;33.0;C;38.0;C
1506401;Santa Cruz do Arari;32.57;C;35.0;C;55.0;C+;0.0;C;50.11;C+;32.0;C;5.0;C;22.0;C
2612505;Santa Cruz do Capibaribe;57.01;C+;58.0;C+;69.0;B;28.27;C;66.8;B;64.0;B;70.0;B;54.0;C+
2209104;SANTA CRUZ DO PIAUI;54.55;C+;59.0;C+;87.0;B+;29.23;C;66.04;B;27.0;C;40.0;C;32.0;C
4316808;SANTA CRUZ DO SUL;66.46;B;57.0;C+;75.0;B+;34.04;C;88.25;B+;85.0;B+;80.0;B+;62.0;B
2209153;SANTA CRUZ DOS MILAGRES;43.46;C;82.0;B+;48.0;C;25.0;C;34.82;C;21.0;C;40.0;C;28.0;C
2612554;Santa Filomena;43.77;C;48.0;C;52.0;C+;26.35;C;80.0;B+;6.0;C;5.0;C;33.0;C
2209203;SANTA FILOMENA;41.85;C;50.0;C+;60.0;B;25.0;C;65.52;B;7.0;C;0.0;C;21.0;C
2109759;Santa Filomena do Maranhão;45.22;C;44.0;C;85.0;B+;25.0;C;52.37;C+;24.0;C;0.0;C;31.0;C
5219258;Santa Fé de Goiás;65.52;B;71.0;B;91.0;A;57.12;C+;54.25;C+;48.0;C;60.0;B;61.0;B
1718865;Santa Fé do Araguaia;47.79;C;54.0;C+;89.0;B+;26.54;C;36.4;C;47.0;C;0.0;C;38.0;C
4123501;SANTA HELENA;68.08;B;73.0;B;84.0;B+;26.54;C;74.12;B;85.0;B+;100.0;A;61.0;B
4215554;Santa Helena;57.73;C+;64.0;B;74.0;B;29.13;C;86.75;B+;28.0;C;33.0;C;50.0;C+
2513307;Santa Helena;47.16;C;56.0;C+;81.0;B+;28.85;C;46.95;C;24.0;C;0.0;C;44.0;C
2109809;Santa Helena;46.54;C;45.0;C;60.0;B;25.0;C;77.2;B+;29.0;C;0.0;C;44.0;C
5219308;Santa Helena de Goiás;57.67;C+;78.0;B+;74.0;B;0.58;C;62.04;B;71.0;B;80.0;B+;73.0;B
4123600;SANTA INES;54.38;C+;52.0;C+;75.0;B+;33.85;C;64.79;B;45.0;C;27.0;C;68.0;B
2513356;Santa Inês;48.62;C;39.0;C;78.0;B+;31.35;C;60.0;B;49.0;C;10.0;C;31.0;C
2109908;Santa Inês;44.71;C;39.0;C;91.0;A;28.65;C;40.38;C;13.0;C;0.0;C;72.0;B
5219357;Santa Isabel;53.01;C+;90.0;A;60.0;B;25.0;C;66.57;B;27.0;C;0.0;C;40.0;C
1506500;Santa Isabel do Pará;49.25;C;70.0;B;61.0;B;29.23;C;40.0;C;53.0;C+;20.0;C;58.0;C+
1303601;SANTA ISABEL DO RIO NEGRO;54.84;C+;46.0;C;87.0;B+;0.19;C;71.5;B;85.0;B+;95.0;A;13.0;C
4123808;SANTA IZABEL DO OESTE;58.7;C+;53.0;C+;83.0;B+;18.85;C;82.42;B+;56.0;C+;60.0;B;53.0;C+
3204500;Santa Leopoldina;50.85;C+;49.0;C;45.0;C;25.0;C;67.75;B;52.0;C+;93.0;A;73.0;B
4123824;SANTA LUCIA;56.39;C+;57.0;C+;66.0;B;25.0;C;73.43;B;65.0;B;60.0;B;52.0;C+
2209302;SANTA LUZ;43.98;C;54.0;C+;60.0;B;25.0;C;58.9;C+;21.0;C;20.0;C;26.0;C
2110005;Santa Luzia;60.05;B;56.0;C+;82.0;B+;32.69;C;78.82;B+;52.0;C+;70.0;B;29.0;C
2513406;Santa Luzia;49.06;C;77.0;B+;69.0;B;25.0;C;54.06;C+;24.0;C;0.0;C;33.0;C
2928059;SANTA LUZIA                                                 ;50.38;C+;66.0;B;69.0;B;28.65;C;56.0;C+;18.0;C;50.0;C+;43.0;C
2806305;Santa Luzia do Itanhy;52.15;C+;64.0;B;68.0;B;25.0;C;67.0;B;58.0;C+;0.0;C;31.0;C
2707909;Santa Luzia do Norte;39.1;C;59.0;C+;36.0;C;36.73;C;40.0;C;34.0;C;5.0;C;22.0;C
1100296;Santa Luzia do Oeste;54.95;C+;58.0;C+;81.0;B+;25.0;C;81.5;B+;28.0;C;0.0;C;61.0;B
2110039;Santa Luzia do Paruá;51.17;C+;64.0;B;67.0;B;28.27;C;61.07;B;54.0;C+;0.0;C;34.0;C
1506559;Santa Luzia do Pará;42.68;C;53.0;C+;82.0;B+;27.69;C;43.71;C;2.0;C;0.0;C;24.0;C
4316972;SANTA MARGARIDA DO SUL;60.25;B;61.0;B;80.0;B+;35.0;C;87.0;B+;26.0;C;67.0;B;34.0;C
4316907;SANTA MARIA;60.38;B;50.0;C+;78.0;B+;26.15;C;83.0;B+;45.0;C;100.0;A;69.0;B
2409332;Santa Maria;49.1;C;44.0;C;71.0;B;50.0;C+;56.0;C+;31.0;C;0.0;C;36.0;C
2612604;Santa Maria da Boa Vista;50.6;C+;61.0;B;73.0;B;25.0;C;62.48;B;14.0;C;20.0;C;78.0;B+
2928109;SANTA MARIA DA VITÓRIA                                      ;44.69;C;55.0;C+;50.0;C+;25.0;C;51.71;C+;55.0;C+;10.0;C;47.0;C
1506583;Santa Maria das Barreiras;62.26;B;74.0;B;85.0;B+;40.58;C;61.74;B;49.0;C;65.0;B;37.0;C
3204559;Santa Maria de Jetibá;62.21;B;61.0;B;68.0;B;29.81;C;81.5;B+;69.0;B;80.0;B+;65.0;B
2612703;Santa Maria do Cambucá;56.8;C+;62.0;B;81.0;B+;25.0;C;70.0;B;44.0;C;57.0;C+;39.0;C
4316956;SANTA MARIA DO HERVAL;61.18;B;70.0;B;70.0;B;28.08;C;88.83;B+;53.0;C+;30.0;C;60.0;B
1506609;Santa Maria do Pará;52.09;C+;63.0;B;85.0;B+;0.0;C;73.22;B;38.0;C;25.0;C;56.0;C+
1718881;Santa Maria do Tocantins;48.01;C;45.0;C;82.0;B+;26.54;C;66.75;B;13.0;C;5.0;C;48.0;C
3304607;Santa Maria Madalena;55.03;C+;62.0;B;62.0;B;25.0;C;60.65;B;54.0;C+;100.0;A;54.0;C+
4123907;SANTA MARIANA;68.96;B;64.0;B;77.0;B+;50.0;C+;71.81;B;82.0;B+;97.0;A;67.0;B
4123956;SANTA MONICA;61.63;B;66.0;B;82.0;B+;30.38;C;90.0;A;38.0;C;63.0;B;20.0;C
2312205;SANTA QUITÉRIA;53.9;C+;44.0;C;86.0;B+;25.0;C;60.0;B;58.0;C+;30.0;C;72.0;B
2110104;Santa Quitéria do Maranhão;29.72;C;11.0;C;51.0;C+;25.0;C;43.12;C;18.0;C;0.0;C;38.0;C
2513703;Santa Rita;56.2;C+;61.0;B;62.0;B;25.0;C;80.0;B+;36.0;C;80.0;B+;60.0;B
2110203;Santa Rita;42.57;C;54.0;C+;47.0;C;36.15;C;39.71;C;40.0;C;10.0;C;54.0;C+
2928406;SANTA RITA DE CÁSSIA                                        ;51.2;C+;51.0;C+;67.0;B;27.5;C;69.98;B;40.0;C;30.0;C;52.0;C+
5219407;Santa Rita do Araguaia;65.07;B;73.0;B;91.0;A;25.0;C;67.86;B;62.0;B;75.0;B+;75.0;B+
5219456;Santa Rita do Novo Destino;61.95;B;79.0;B+;78.0;B+;25.0;C;87.0;B+;29.0;C;50.0;C+;55.0;C+
5007554;SANTA RITA DO PARDO;62.31;B;61.0;B;87.0;B+;39.04;C;74.5;B;44.0;C;47.0;C;65.0;B
1718899;Santa Rita do Tocantins;60.9;B;48.0;C;97.0;A;50.0;C+;67.0;B;44.0;C;37.0;C;45.0;C
5107768;SANTA RITA DO TRIVELATO;60.03;B;55.0;C+;81.0;B+;41.15;C;90.0;A;21.0;C;50.0;C+;40.0;C
4317202;SANTA ROSA;64.35;B;59.0;C+;66.0;B;37.5;C;86.25;B+;71.0;B;87.0;B+;63.0;B
5219506;Santa Rosa de Goiás;50.86;C+;52.0;C+;73.0;B;32.88;C;57.68;C+;51.0;C+;10.0;C;43.0;C
4215604;Santa Rosa de Lima;50.8;C+;43.0;C;75.0;B+;27.12;C;72.11;B;14.0;C;68.0;B;51.0;C+
2806503;Santa Rosa de Lima;47.4;C;55.0;C+;45.0;C;25.0;C;78.5;B+;46.0;C;0.0;C;42.0;C
2209377;SANTA ROSA DO PIAUI;45.0;C;53.0;C+;64.0;B;25.0;C;53.75;C+;21.0;C;30.0;C;45.0;C
1200435;Santa Rosa do Purus;40.3;C;55.0;C+;59.0;C+;25.0;C;47.75;C;13.0;C;0.0;C;33.0;C
4215653;Santa Rosa do Sul;53.28;C+;48.0;C;85.0;B+;32.31;C;62.82;B;34.0;C;40.0;C;45.0;C
1718907;Santa Rosa do Tocantins;73.72;B;64.0;B;100.0;A;49.62;C;80.0;B+;78.0;B+;80.0;B+;64.0;B
3204609;Santa Teresa;55.63;C+;52.0;C+;54.0;C+;25.38;C;79.75;B+;71.0;B;70.0;B;56.0;C+
4317251;SANTA TEREZA;65.2;B;59.0;C+;91.0;A;25.0;C;89.5;B+;58.0;C+;87.0;B+;43.0;C
5219605;Santa Tereza de Goiás;46.0;C;62.0;B;74.0;B;25.0;C;41.0;C;25.0;C;0.0;C;62.0;B
4124020;SANTA TEREZA DO OESTE;62.15;B;60.0;B;88.0;B+;16.73;C;90.0;A;61.0;B;50.0;C+;52.0;C+
1719004;Santa Tereza do Tocantins;47.7;C;35.0;C;84.0;B+;27.5;C;70.0;B;34.0;C;0.0;C;20.0;C
4215679;Santa Terezinha;61.4;B;57.0;C+;73.0;B;33.27;C;82.71;B+;53.0;C+;73.0;B;65.0;B
2612802;Santa Terezinha;59.18;C+;69.0;B;73.0;B;75.96;B+;50.44;C+;7.0;C;25.0;C;71.0;B
2513802;Santa Terezinha;46.78;C;48.0;C;75.0;B+;30.96;C;54.42;C+;34.0;C;5.0;C;29.0;C
2928505;SANTA TEREZINHA                                             ;47.02;C;60.0;B;68.0;B;31.73;C;43.86;C;14.0;C;60.0;B;38.0;C
5219704;Santa Terezinha de Goiás;41.75;C;61.0;B;79.0;B+;0.0;C;50.0;C+;14.0;C;0.0;C;47.0;C
4124053;SANTA TEREZINHA DE ITAIPU;72.76;B;58.0;C+;96.0;A;52.12;C+;79.17;B+;80.0;B+;93.0;A;61.0;B
4215687;Santa Terezinha do Progresso;64.21;B;68.0;B;91.0;A;34.04;C;88.25;B+;25.0;C;77.0;B+;32.0;C
1720002;Santa Terezinha do Tocantins;60.6;B;41.0;C;78.0;B+;39.23;C;79.0;B+;84.0;B+;55.0;C+;40.0;C
4317301;SANTA VITÓRIA DO PALMAR;64.4;B;57.0;C+;67.0;B;45.96;C;80.53;B+;68.0;B;77.0;B+;73.0;B
2928000;SANTALUZ                                                    ;45.33;C;51.0;C+;73.0;B;0.38;C;67.0;B;28.0;C;35.0;C;50.0;C+
1600600;Santana;49.75;C;52.0;C+;52.0;C+;14.23;C;77.5;B+;40.0;C;48.0;C;84.0;B+
2928208;SANTANA                                                     ;51.46;C+;45.0;C;60.0;B;25.58;C;71.47;B;55.0;C+;45.0;C;66.0;B
4317004;SANTANA DA BOA VISTA;68.28;B;60.0;B;67.0;B;83.85;B+;78.06;B+;38.0;C;60.0;B;74.0;B
2513505;Santana de Mangueira;53.77;C+;61.0;B;80.0;B+;25.0;C;66.83;B;55.0;C+;5.0;C;29.0;C
2312007;SANTANA DO ACARAÚ;45.97;C;44.0;C;47.0;C;33.85;C;60.0;B;38.0;C;65.0;B;39.0;C
1506708;Santana do Araguaia;56.91;C+;75.0;B+;74.0;B;25.0;C;75.55;B+;33.0;C;40.0;C;34.0;C
2312106;SANTANA DO CARIRI;53.32;C+;40.0;C;67.0;B;25.96;C;74.41;B;60.0;B;80.0;B+;37.0;C
2708006;Santana do Ipanema;59.7;C+;57.0;C+;76.0;B+;25.0;C;69.25;B;65.0;B;100.0;A;55.0;C+
4317103;SANTANA DO LIVRAMENTO;64.86;B;55.0;C+;89.0;B+;25.0;C;77.82;B+;65.0;B;97.0;A;83.0;B+
2110237;Santana do Maranhão;35.11;C;35.0;C;62.0;B;25.0;C;36.57;C;14.0;C;20.0;C;20.0;C
2411403;Santana do Matos;49.93;C;60.0;B;61.0;B;25.0;C;54.39;C+;56.0;C+;18.0;C;67.0;B
2708105;Santana do Mundau;46.2;C;72.0;B;74.0;B;25.19;C;41.57;C;7.0;C;20.0;C;39.0;C
2209351;SANTANA DO PIAUI;49.77;C;69.0;B;70.0;B;29.04;C;68.32;B;7.0;C;0.0;C;36.0;C
2411429;Santana do Seridó;54.25;C+;63.0;B;75.0;B+;0.0;C;64.26;B;75.0;B+;55.0;C+;71.0;B
2806404;Santana do São Francisco;43.95;C;53.0;C+;48.0;C;25.0;C;70.0;B;33.0;C;0.0;C;29.0;C
2513604;Santana dos Garrotes;48.99;C;50.0;C+;78.0;B+;31.54;C;54.68;C+;42.0;C;0.0;C;39.0;C
2928307;SANTANÓPOLIS                                                ;47.15;C;56.0;C+;59.0;C+;25.0;C;70.0;B;25.0;C;15.0;C;38.0;C
1506807;Santarém;58.44;C+;69.0;B;64.0;B;32.31;C;61.89;B;66.0;B;85.0;B+;43.0;C
4317400;SANTIAGO;69.21;B;74.0;B;75.0;B+;30.77;C;93.55;A;79.0;B+;62.0;B;71.0;B
4215695;Santiago do Sul;62.0;B;63.0;B;79.0;B+;25.0;C;90.0;A;56.0;C+;70.0;B;30.0;C
2928604;SANTO AMARO                                                 ;54.3;C+;66.0;B;80.0;B+;25.0;C;60.0;B;47.0;C;30.0;C;38.0;C
4215703;Santo Amaro da Imperatriz;59.72;C+;65.0;B;78.0;B+;30.58;C;72.79;B;38.0;C;75.0;B+;58.0;C+
2806602;Santo Amaro das Brotas;35.05;C;32.0;C;37.0;C;25.0;C;60.0;B;14.0;C;15.0;C;42.0;C
2110278;Santo Amaro do Maranhão;46.77;C;30.0;C;56.0;C+;29.62;C;67.21;B;58.0;C+;53.0;C+;35.0;C
2513851;Santo André;54.68;C+;72.0;B;84.0;B+;33.85;C;59.57;C+;33.0;C;0.0;C;30.0;C
4124103;SANTO ANTONIO DA PLATINA;54.5;C+;59.0;C+;71.0;B;25.0;C;59.75;C+;53.0;C+;50.0;C+;75.0;B+
2209401;SANTO ANTONIO DE LISBOA;50.18;C+;49.0;C;68.0;B;25.0;C;63.14;B;25.0;C;85.0;B+;48.0;C
3304706;Santo Antonio de Padua;57.9;C+;51.0;C+;81.0;B+;25.0;C;70.0;B;45.0;C;87.0;B+;73.0;B
4124301;SANTO ANTONIO DO PARAISO;52.33;C+;49.0;C;68.0;B;28.27;C;66.14;B;42.0;C;72.0;B;45.0;C
4124400;SANTO ANTONIO DO SUDOESTE;67.29;B;68.0;B;81.0;B+;47.5;C;71.19;B;54.0;C+;97.0;A;70.0;B
2209450;SANTO ANTONIO DOS MILAGRES;58.33;C+;77.0;B+;60.0;B;34.42;C;77.0;B+;36.0;C;52.0;C+;49.0;C
2411502;Santo Antônio;50.96;C+;49.0;C;67.0;B;34.04;C;69.75;B;29.0;C;10.0;C;72.0;B
5219712;Santo Antônio da Barra;59.46;C+;53.0;C+;85.0;B+;26.87;C;78.68;B+;60.0;B;10.0;C;85.0;B+
4317608;SANTO ANTÔNIO DA PATRULHA;67.65;B;66.0;B;86.0;B+;33.46;C;72.54;B;84.0;B+;100.0;A;53.0;C+
4317707;SANTO ANTÔNIO DAS MISSÕES;60.66;B;42.0;C;88.0;B+;34.81;C;89.5;B+;32.0;C;67.0;B;65.0;B
5219738;Santo Antônio de Goiás;69.13;B;75.0;B+;85.0;B+;48.85;C;76.57;B+;79.0;B+;20.0;C;63.0;B
2928703;SANTO ANTÔNIO DE JESUS                                      ;53.61;C+;51.0;C+;78.0;B+;26.15;C;63.15;B;46.0;C;60.0;B;47.0;C
5219753;Santo Antônio do Descoberto;52.55;C+;56.0;C+;73.0;B;25.0;C;60.75;B;45.0;C;30.0;C;72.0;B
5107792;SANTO ANTÔNIO DO LESTE;50.1;C+;51.0;C+;67.0;B;30.77;C;79.0;B+;9.0;C;0.0;C;73.0;B
5107800;SANTO ANTÔNIO DO LEVERGER;46.73;C;52.0;C+;61.0;B;49.42;C;30.0;C;40.0;C;32.0;C;53.0;C+
2110302;Santo Antônio dos Lopes;42.54;C;39.0;C;84.0;B+;25.0;C;39.71;C;26.0;C;0.0;C;48.0;C
4317806;SANTO AUGUSTO;64.86;B;57.0;C+;79.0;B+;45.96;C;87.58;B+;39.0;C;63.0;B;78.0;B+
4317905;SANTO CRISTO;57.8;C+;54.0;C+;73.0;B;31.92;C;76.33;B+;49.0;C;43.0;C;74.0;B
2928802;SANTO ESTÊVÃO                                               ;54.47;C+;59.0;C+;82.0;B+;28.85;C;60.0;B;61.0;B;0.0;C;48.0;C
4317954;SANTO EXPEDITO DO SUL;62.88;B;64.0;B;84.0;B+;48.08;C;69.82;B;40.0;C;75.0;B+;39.0;C
2209500;SANTO INACIO DO PIAUI;49.9;C;66.0;B;82.0;B+;28.27;C;57.71;C+;6.0;C;0.0;C;50.0;C+
4317509;SANTO ÂNGELO;66.85;B;66.0;B;78.0;B+;50.0;C+;77.0;B+;58.0;C+;77.0;B+;60.0;B
2708204;Sao Bras;41.39;C;62.0;B;55.0;C+;27.69;C;44.75;C;14.0;C;0.0;C;42.0;C
2209559;SAO BRAZ DO PIAUI;51.41;C+;62.0;B;60.0;B;50.0;C+;63.54;B;22.0;C;5.0;C;37.0;C
4124608;SAO CARLOS DO IVAI;64.45;B;80.0;B+;77.0;B+;50.0;C+;71.0;B;60.0;B;20.0;C;37.0;C
2209609;SAO FELIX DO PIAUI;53.0;C+;62.0;B;73.0;B;25.0;C;53.99;C+;38.0;C;65.0;B;63.0;B
3304805;Sao Fidelis;55.2;C+;74.0;B;52.0;C+;30.77;C;60.0;B;51.0;C+;80.0;B+;55.0;C+
2209658;SAO FRANCISCO DE ASSIS DO PIAUI;48.98;C;63.0;B;60.0;B;28.65;C;69.75;B;16.0;C;25.0;C;37.0;C
3304755;Sao Francisco de Itabapoana;53.31;C+;59.0;C+;76.0;B+;25.0;C;52.57;C+;39.0;C;90.0;A;48.0;C
2209708;SAO FRANCISCO DO PIAUI;40.48;C;37.0;C;63.0;B;25.0;C;62.64;B;19.0;C;0.0;C;21.0;C
3304904;Sao Goncalo;53.12;C+;59.0;C+;68.0;B;25.0;C;57.33;C+;45.0;C;55.0;C+;80.0;B+
2209757;SAO GONCALO DO GURGUEIA;48.06;C;55.0;C+;83.0;B+;50.0;C+;40.8;C;2.0;C;0.0;C;42.0;C
2209807;SAO GONCALO DO PIAUI;58.2;C+;56.0;C+;53.0;C+;40.58;C;85.67;B+;51.0;C+;57.0;C+;64.0;B
4124707;SAO JERONIMO DA SERRA;53.91;C+;71.0;B;83.0;B+;4.81;C;66.0;B;40.0;C;55.0;C+;44.0;C
4124806;SAO JOAO;64.47;B;59.0;C+;90.0;A;50.0;C+;68.86;B;29.0;C;82.0;B+;78.0;B+
3305000;Sao Joao da Barra;56.8;C+;55.0;C+;52.0;C+;25.0;C;74.75;B;76.0;B+;87.0;B+;70.0;B
2209856;SAO JOAO DA CANABRAVA;58.21;C+;49.0;C;83.0;B+;44.04;C;100.0;A;16.0;C;10.0;C;18.0;C
2209872;SAO JOAO DA FRONTEIRA;34.82;C;46.0;C;52.0;C+;6.97;C;62.87;B;2.0;C;0.0;C;21.0;C
2209906;SAO JOAO DA SERRA;47.29;C;58.0;C+;68.0;B;32.88;C;50.07;C+;22.0;C;10.0;C;56.0;C+
2209955;SAO JOAO DA VARJOTA;41.91;C;51.0;C+;74.0;B;0.0;C;67.57;B;22.0;C;3.0;C;21.0;C
3305109;Sao Joao de Meriti;60.35;B;65.0;B;93.0;A;25.0;C;48.0;C;67.0;B;100.0;A;49.0;C
2209971;SAO JOAO DO ARRAIAL;47.87;C;68.0;B;61.0;B;29.04;C;52.57;C+;47.0;C;0.0;C;21.0;C
4124905;SAO JOAO DO CAIUA;51.69;C+;43.0;C;69.0;B;45.0;C;74.68;B;42.0;C;5.0;C;18.0;C
4125001;SAO JOAO DO IVAI;53.24;C+;50.0;C+;87.0;B+;6.35;C;71.33;B;38.0;C;80.0;B+;50.0;C+
2210003;SAO JOAO DO PIAUI;44.65;C;49.0;C;59.0;C+;28.08;C;47.68;C;38.0;C;15.0;C;67.0;B
4125100;SAO JOAO DO TRIUNFO;47.99;C;62.0;B;79.0;B+;8.46;C;67.75;B;21.0;C;5.0;C;44.0;C
4125209;SAO JORGE D OESTE;61.13;B;65.0;B;95.0;A;15.77;C;78.61;B+;24.0;C;100.0;A;57.0;C+
4125308;SAO JORGE DO IVAI;72.74;B;81.0;B+;90.0;A;35.19;C;78.75;B+;80.0;B+;93.0;A;62.0;B
4125357;SAO JORGE DO PATROCINIO;66.07;B;77.0;B+;91.0;A;28.27;C;61.83;B;92.0;A;30.0;C;75.0;B+
4125407;SAO JOSE DA BOA VISTA;52.25;C+;59.0;C+;64.0;B;23.27;C;52.0;C+;65.0;B;83.0;B+;39.0;C
2708303;Sao Jose da Laje;60.01;B;55.0;C+;92.0;A;27.31;C;76.0;B+;19.0;C;90.0;A;71.0;B
2708402;Sao Jose da Tapera;46.71;C;27.0;C;82.0;B+;25.0;C;32.32;C;56.0;C+;97.0;A;60.0;B
4125456;SAO JOSE DAS PALMEIRAS;66.48;B;79.0;B+;74.0;B;38.65;C;97.25;A;26.0;C;83.0;B+;39.0;C
